day;App/Site Domain Name;Gross Revenue;impressions;Estimated Net Revenue
2023-12-01T00:00:00;www.downtoearth.org.in;0.093159;271;0.074527
2023-12-13T00:00:00;glamourfame.com;0.063508;32;0.050806
2023-12-13T00:00:00;cookingprofessionally.com;0.892684;221;0.714147
2023-12-06T00:00:00;ijr.com;0.099652;116;0.079722
2023-12-06T00:00:00;calcsimple.com;0.293451;201;0.234761
2023-12-06T00:00:00;kookmutsjes.com;1.768983;1772;1.415186
2023-12-06T00:00:00;commandcooking.com;7.804983;3230;6.243986
2023-12-18T00:00:00;recipereader.com;2.113314;372;1.690651
2023-12-18T00:00:00;schoolofwordplay.com;0.178770;38;0.143016
2023-12-10T00:00:00;taxguru.in;0.181911;558;0.145529
2023-12-10T00:00:00;glamourpath.com;0.080181;64;0.064145
2023-12-10T00:00:00;texashillcountry.com;0.139460;75;0.111568
2023-12-10T00:00:00;britishmalayali.co.uk;0.102296;765;0.081837
2023-12-02T00:00:00;www.britishmalayali.co.uk;0.131698;655;0.105358
2023-12-14T00:00:00;www.m9.news;1.006535;744;0.805228
2023-12-14T00:00:00;recipesaver.com;1.216783;216;0.973426
2023-12-07T00:00:00;easiereats.com;0.227231;94;0.181785
2023-12-07T00:00:00;lazycooking.com;0.531376;105;0.425101
2023-12-07T00:00:00;keralakaumudi.com;1.589145;2192;1.271316
2023-12-07T00:00:00;cookingprofessionally.com;1.616359;518;1.293087
2023-12-07T00:00:00;www.timeshighereducation.com;2.437756;1859;1.950205
2023-12-19T00:00:00;theprint.in;2.234272;6314;1.787418
2023-12-19T00:00:00;www.becauseofthemwecan.com;1.104389;1980;0.883511
2023-12-11T00:00:00;m.thewire.in;0.228251;93;0.182601
2023-12-11T00:00:00;kookmutsjes.com;1.455140;1379;1.164112
2023-12-11T00:00:00;www.standartnews.com;0.892367;483;0.713894
2023-12-11T00:00:00;www.marunadanmalayalee.com;0.986639;2129;0.789311
2023-12-03T00:00:00;www.binged.com;1.629628;2306;1.303702
2023-12-03T00:00:00;glamourfame.com;0.086799;73;0.069439
2023-12-04T00:00:00;www.westernjournal.com;1.033143;625;0.826514
2023-12-16T00:00:00;recipesdirect.com;1.084312;163;0.867450
2023-12-08T00:00:00;www.homernews.com;0.017413;26;0.013930
2023-12-08T00:00:00;heartlandcooking.com;4.223100;1131;3.378480
2023-12-20T00:00:00;ijr.com;0.026307;13;0.021046
2023-12-20T00:00:00;mamascooking.com;0.041672;12;0.033338
2023-12-20T00:00:00;marriedceleb.com;0.078688;77;0.062950
2023-12-20T00:00:00;m.riverbender.com;0.007331;19;0.005865
2023-12-20T00:00:00;goodcleanhumor.com;0.170488;48;0.136390
2023-12-20T00:00:00;www.andysautosport.com;0.095212;95;0.076170
2023-12-12T00:00:00;news.php;0.000446;4;0.000357
2023-12-12T00:00:00;thewire.in;0.292109;112;0.233687
2023-12-12T00:00:00;easiereats.com;0.292675;83;0.234140
2023-12-05T00:00:00;www.stilt.com;1.630328;864;1.304262
2023-12-05T00:00:00;kookmutsjes.com;1.228059;1207;0.982447
2023-12-05T00:00:00;schoolofwordplay.com;0.567461;314;0.453969
2023-12-17T00:00:00;www.avsim.com;0.585617;737;0.468494
2023-12-17T00:00:00;marriedceleb.com;0.936469;597;0.749175
2023-12-17T00:00:00;www.andysautosport.com;0.539772;307;0.431818
2023-12-09T00:00:00;www.binged.com;1.827786;2558;1.462229
2023-12-09T00:00:00;britishmalayali.co.uk;0.191623;1013;0.153298
2023-12-01T00:00:00;www.stilt.com;1.839265;734;1.471412
2023-12-01T00:00:00;www.bhaskar.com;0.004235;12;0.003388
2023-12-13T00:00:00;m.thewire.in;0.262298;112;0.209838
2023-12-13T00:00:00;www.avsim.com;0.681645;747;0.545316
2023-12-13T00:00:00;www.shmoop.com;0.201117;126;0.160894
2023-12-13T00:00:00;mybaseguide.com;0.006144;3;0.004915
2023-12-06T00:00:00;keralakaumudi.com;1.563388;2358;1.250710
2023-12-06T00:00:00;www.westernjournal.com;0.693131;404;0.554505
2023-12-18T00:00:00;www.flickchart.com;1.658552;1583;1.326842
2023-12-10T00:00:00;ijr.com;0.115802;111;0.092642
2023-12-10T00:00:00;recipereader.com;4.953416;1009;3.962733
2023-12-02T00:00:00;www.casebriefs.com;0.002947;1;0.002358
2023-12-14T00:00:00;thewire.in;0.220610;115;0.176488
2023-12-14T00:00:00;www.binged.com;1.266387;1657;1.013110
2023-12-14T00:00:00;www.mirchi9.com;0.003417;12;0.002734
2023-12-07T00:00:00;m.thewire.in;0.300543;127;0.240434
2023-12-07T00:00:00;www.homernews.com;0.021003;22;0.016802
2023-12-07T00:00:00;goodcleanhumor.com;0.679323;236;0.543458
2023-12-19T00:00:00;www.bhaskar.com;0.002672;16;0.002138
2023-12-19T00:00:00;www.rmweb.co.uk;0.014453;29;0.011562
2023-12-19T00:00:00;m.riverbender.com;0.227430;392;0.181944
2023-12-19T00:00:00;staging.theprint.in;0.000050;1;0.000040
2023-12-19T00:00:00;schoolofwordplay.com;0.107354;55;0.085883
2023-12-11T00:00:00;www.westernjournal.com;0.825004;436;0.660003
2023-12-11T00:00:00;www.becauseofthemwecan.com;0.453791;507;0.363033
2023-12-15T00:00:00;www.elections.in;0.007978;22;0.006382
2023-12-15T00:00:00;www.thenewsminute.com;0.116664;250;0.093331
2023-12-15T00:00:00;www.freepressjournal.in;0.231312;175;0.185050
2023-12-04T00:00:00;www.stilt.com;1.787263;1041;1.429810
2023-12-04T00:00:00;www.bhaskar.com;0.003092;10;0.002474
2023-12-04T00:00:00;m.riverbender.com;0.191574;358;0.153259
2023-12-04T00:00:00;schoolofwordplay.com;0.294088;150;0.235270
2023-12-04T00:00:00;www.thenewsminute.com;1.305451;2350;1.044361
2023-12-04T00:00:00;www.freepressjournal.in;0.216508;336;0.173206
2023-12-16T00:00:00;www.avsim.com;0.683494;984;0.546795
2023-12-16T00:00:00;recipesaver.com;1.939516;312;1.551613
2023-12-16T00:00:00;commandcooking.com;2.276503;721;1.821202
2023-12-16T00:00:00;www.riverbender.com;0.044810;19;0.035848
2023-12-08T00:00:00;thewire.in;0.259469;111;0.207575
2023-12-08T00:00:00;theprint.in;1.821756;3927;1.457405
2023-12-08T00:00:00;www.timeshighereducation.com;1.895887;1770;1.516710
2023-12-20T00:00:00;keralakaumudi.com;0.297031;429;0.237625
2023-12-20T00:00:00;www.downtoearth.org.in;0.019890;32;0.015912
2023-12-12T00:00:00;www.avsim.com;0.437314;598;0.349851
2023-12-12T00:00:00;funnyeditor.com;0.158956;30;0.127165
2023-12-12T00:00:00;mamascooking.com;1.514774;259;1.211819
2023-12-12T00:00:00;www.riverbender.com;0.121139;48;0.096911
2023-12-12T00:00:00;www.standartnews.com;0.851063;475;0.680850
2023-12-05T00:00:00;thewire.in;0.393990;156;0.315192
2023-12-05T00:00:00;keralakaumudi.com;1.191223;1970;0.952978
2023-12-17T00:00:00;www.popctrivia.com;0.479636;125;0.383709
2023-12-17T00:00:00;www.divyabhaskar.co.in;0.000083;1;0.000066
2023-12-09T00:00:00;m.thewire.in;0.230297;95;0.184238
2023-12-09T00:00:00;mamascooking.com;3.230286;765;2.584229
2023-12-09T00:00:00;goodcleanhumor.com;1.661534;374;1.329227
2023-12-01T00:00:00;www.binged.com;1.565572;2365;1.252458
2023-12-01T00:00:00;lazycooking.com;0.796502;116;0.637202
2023-12-06T00:00:00;www.m9.news;1.454282;903;1.163426
2023-12-06T00:00:00;www.avsim.com;0.512838;675;0.410270
2023-12-06T00:00:00;funnyeditor.com;0.069867;16;0.055894
2023-12-06T00:00:00;www.homernews.com;0.003870;2;0.003096
2023-12-06T00:00:00;schoolofwordplay.com;0.860818;541;0.688654
2023-12-06T00:00:00;epaper.freepressjournal.in;0.051513;41;0.041210
2023-12-18T00:00:00;calcsimple.com;0.096244;97;0.076995
2023-12-18T00:00:00;marriedceleb.com;0.514023;462;0.411218
2023-12-18T00:00:00;m.riverbender.com;0.201588;487;0.161270
2023-12-18T00:00:00;commandcooking.com;1.913375;607;1.530700
2023-12-18T00:00:00;www.thenewsminute.com;0.169720;398;0.135776
2023-12-18T00:00:00;www.andysautosport.com;0.198183;214;0.158546
2023-12-18T00:00:00;www.marunadanmalayalee.com;0.552231;1394;0.441785
2023-12-02T00:00:00;www.m9.news;0.710415;825;0.568332
2023-12-02T00:00:00;www.avsim.com;0.727118;906;0.581694
2023-12-02T00:00:00;heartlandcooking.com;1.782778;532;1.426222
2023-12-14T00:00:00;ijr.com;0.147163;157;0.117730
2023-12-14T00:00:00;goodcleanhumor.com;1.341690;295;1.073352
2023-12-14T00:00:00;www.thenewsminute.com;0.282079;366;0.225663
2023-12-14T00:00:00;www.freepressjournal.in;0.170914;145;0.136731
2023-12-07T00:00:00;glamourpath.com;0.114335;67;0.091468
2023-12-19T00:00:00;lazycooking.com;0.539547;106;0.431638
2023-12-19T00:00:00;keralakaumudi.com;1.372831;2110;1.098265
2023-12-19T00:00:00;cookingprofessionally.com;1.394289;331;1.115431
2023-12-11T00:00:00;www.m9.news;1.239487;1054;0.991590
2023-12-11T00:00:00;recipereader.com;4.852702;894;3.882162
2023-12-11T00:00:00;www.riverbender.com;0.065172;29;0.052138
2023-12-03T00:00:00;www.popctrivia.com;1.406164;318;1.124931
2023-12-03T00:00:00;www.becauseofthemwecan.com;0.964189;1970;0.771351
2023-12-15T00:00:00;glamourfame.com;0.168380;91;0.134704
2023-12-04T00:00:00;www.binged.com;1.119998;1503;0.895998
2023-12-04T00:00:00;lazycooking.com;0.766671;113;0.613337
2023-12-16T00:00:00;taxguru.in;0.095406;134;0.076325
2023-12-16T00:00:00;www.mirchi9.com;0.019556;42;0.015645
2023-12-08T00:00:00;www.shmoop.com;0.125296;79;0.100237
2023-12-08T00:00:00;kookmutsjes.com;1.113964;1242;0.891171
2023-12-08T00:00:00;www.golaurens.com;0.815315;456;0.652252
2023-12-08T00:00:00;staging.theprint.in;0.000098;2;0.000078
2023-12-08T00:00:00;www.andysautosport.com;0.382080;249;0.305664
2023-12-08T00:00:00;www.britishmalayali.co.uk;0.243951;1288;0.195161
2023-12-20T00:00:00;www.m9.news;0.120047;126;0.096038
2023-12-20T00:00:00;schoolofwordplay.com;0.009616;8;0.007693
2023-12-20T00:00:00;epaper.freepressjournal.in;0.000825;2;0.000660
2023-12-12T00:00:00;wordthirst.com;0.178827;124;0.143062
2023-12-12T00:00:00;glamourpath.com;0.097285;52;0.077828
2023-12-12T00:00:00;www.casebriefs.com;0.003565;1;0.002852
2023-12-05T00:00:00;calcsimple.com;0.249579;176;0.199663
2023-12-05T00:00:00;www.homernews.com;0.007926;4;0.006341
2023-12-05T00:00:00;commandcooking.com;2.903566;932;2.322853
2023-12-17T00:00:00;kookmutsjes.com;2.505481;2693;2.004385
2023-12-17T00:00:00;www.elections.in;0.016706;35;0.013365
2023-12-17T00:00:00;heartlandcooking.com;1.743482;485;1.394786
2023-12-17T00:00:00;www.thenewsminute.com;0.172822;327;0.138258
2023-12-17T00:00:00;www.britishmalayali.co.uk;0.074157;152;0.059326
2023-12-09T00:00:00;glamourfame.com;0.079652;46;0.063722
2023-12-09T00:00:00;www.westernjournal.com;0.561100;317;0.448880
2023-12-09T00:00:00;cookingprofessionally.com;3.101137;878;2.480910
2023-12-01T00:00:00;mamascooking.com;1.016313;209;0.813050
2023-12-13T00:00:00;www.bhaskar.com;0.004562;8;0.003650
2023-12-13T00:00:00;www.rmweb.co.uk;0.045260;30;0.036208
2023-12-13T00:00:00;www.thenewsminute.com;0.264750;547;0.211800
2023-12-13T00:00:00;www.freepressjournal.in;0.098727;115;0.078982
2023-12-18T00:00:00;taxguru.in;0.117145;267;0.093716
2023-12-18T00:00:00;wordthirst.com;0.174849;111;0.139879
2023-12-18T00:00:00;keralakaumudi.com;1.312960;1740;1.050368
2023-12-18T00:00:00;www.downtoearth.org.in;0.144663;339;0.115730
2023-12-18T00:00:00;www.becauseofthemwecan.com;1.516124;2836;1.212899
2023-12-10T00:00:00;calcsimple.com;0.115481;63;0.092385
2023-12-10T00:00:00;recipesaver.com;3.122113;595;2.497690
2023-12-10T00:00:00;marriedceleb.com;0.980981;624;0.784785
2023-12-10T00:00:00;www.riverbender.com;0.005307;6;0.004246
2023-12-10T00:00:00;www.marunadanmalayalee.com;0.806799;2145;0.645439
2023-12-14T00:00:00;www.westernjournal.com;0.640664;296;0.512531
2023-12-14T00:00:00;cookingprofessionally.com;0.860900;210;0.688720
2023-12-07T00:00:00;popctrivia.com;0.004716;1;0.003773
2023-12-07T00:00:00;www.golaurens.com;0.749755;400;0.599804
2023-12-19T00:00:00;nowtoronto.com;0.316019;401;0.252815
2023-12-19T00:00:00;www.shmoop.com;0.174412;146;0.139530
2023-12-19T00:00:00;www.homernews.com;0.003604;12;0.002883
2023-12-19T00:00:00;goodcleanhumor.com;1.187505;317;0.950004
2023-12-11T00:00:00;easiereats.com;0.753808;195;0.603046
2023-12-11T00:00:00;www.mirchi9.com;0.017993;27;0.014394
2023-12-11T00:00:00;www.timeshighereducation.com;1.636013;1589;1.308810
2023-12-03T00:00:00;www.bhaskar.com;0.004439;12;0.003551
2023-12-03T00:00:00;recipereader.com;2.445327;366;1.956262
2023-12-03T00:00:00;heartlandcooking.com;1.991715;585;1.593372
2023-12-03T00:00:00;www.thenewsminute.com;0.533150;1200;0.426520
2023-12-03T00:00:00;www.britishmalayali.co.uk;0.225621;1125;0.180497
2023-12-15T00:00:00;calcsimple.com;0.360322;234;0.288258
2023-12-15T00:00:00;mybaseguide.com;0.008038;1;0.006430
2023-12-04T00:00:00;goodcleanhumor.com;1.192612;188;0.954090
2023-12-04T00:00:00;www.marunadanmalayalee.com;0.978473;2418;0.782778
2023-12-16T00:00:00;www.bhaskar.com;0.007449;26;0.005959
2023-12-16T00:00:00;www.rmweb.co.uk;0.014299;35;0.011439
2023-12-16T00:00:00;recipereader.com;2.572842;386;2.058274
2023-12-08T00:00:00;recipesdirect.com;0.898441;181;0.718753
2023-12-08T00:00:00;cookingprofessionally.com;1.920373;468;1.536298
2023-12-12T00:00:00;m.riverbender.com;0.097408;174;0.077926
2023-12-12T00:00:00;epaper.freepressjournal.in;0.023718;25;0.018974
2023-12-05T00:00:00;wordthirst.com;0.459537;238;0.367630
2023-12-05T00:00:00;www.mirchi9.com;0.004147;6;0.003318
2023-12-05T00:00:00;texashillcountry.com;0.204247;159;0.163398
2023-12-17T00:00:00;easiereats.com;0.140358;46;0.112286
2023-12-17T00:00:00;keralakaumudi.com;1.002691;1463;0.802153
2023-12-17T00:00:00;www.flickchart.com;0.926194;1118;0.740955
2023-12-09T00:00:00;mirchi9.com;0.001260;1;0.001008
2023-12-09T00:00:00;www.avsim.com;0.886404;1057;0.709123
2023-12-09T00:00:00;mybaseguide.com;0.025830;12;0.020664
2023-12-09T00:00:00;www.riverbender.com;0.043574;14;0.034859
2023-12-01T00:00:00;glamourpath.com;0.238612;185;0.190890
2023-12-01T00:00:00;www.casebriefs.com;0.003599;1;0.002879
2023-12-13T00:00:00;www.binged.com;1.324157;1994;1.059326
2023-12-13T00:00:00;lazycooking.com;0.451175;85;0.360940
2023-12-06T00:00:00;nowtoronto.com;1.519166;1717;1.215333
2023-12-06T00:00:00;www.shmoop.com;0.410676;267;0.328541
2023-12-06T00:00:00;www.golaurens.com;1.046667;546;0.837334
2023-12-06T00:00:00;goodcleanhumor.com;0.799779;328;0.639823
2023-12-06T00:00:00;www.andysautosport.com;0.731024;473;0.584819
2023-12-18T00:00:00;funnyeditor.com;0.418445;98;0.334756
2023-12-18T00:00:00;www.elections.in;0.001545;15;0.001236
2023-12-18T00:00:00;www.homernews.com;0.004985;18;0.003988
2023-12-18T00:00:00;heartlandcooking.com;1.226238;281;0.980990
2023-12-10T00:00:00;wordthirst.com;0.484592;283;0.387674
2023-12-10T00:00:00;www.mirchi9.com;0.006477;8;0.005182
2023-12-10T00:00:00;www.becauseofthemwecan.com;0.361960;463;0.289568
2023-12-02T00:00:00;m.thewire.in;0.400393;162;0.320314
2023-12-02T00:00:00;calcsimple.com;0.195254;185;0.156203
2023-12-02T00:00:00;kookmutsjes.com;2.098685;1584;1.678948
2023-12-02T00:00:00;mamascooking.com;1.757644;345;1.406115
2023-12-02T00:00:00;www.thenewsminute.com;0.398579;763;0.318863
2023-12-14T00:00:00;schoolofwordplay.com;0.104255;50;0.083404
2023-12-07T00:00:00;recipesdirect.com;1.424056;303;1.139245
2023-12-19T00:00:00;chartink.com;0.109227;77;0.087382
2023-12-19T00:00:00;glamourpath.com;0.127055;114;0.101644
2023-12-19T00:00:00;texashillcountry.com;0.464109;267;0.371287
2023-12-11T00:00:00;nowtoronto.com;1.000648;1209;0.800518
2023-12-11T00:00:00;www.shmoop.com;0.319718;188;0.255774
2023-12-11T00:00:00;marriedceleb.com;0.663437;366;0.530750
2023-12-11T00:00:00;m.riverbender.com;0.093490;129;0.074792
2023-12-11T00:00:00;www.andysautosport.com;0.366451;258;0.293161
2023-12-03T00:00:00;thewire.in;1.461723;546;1.169378
2023-12-03T00:00:00;easiereats.com;0.439184;176;0.351347
2023-12-03T00:00:00;lazycooking.com;0.889930;159;0.711944
2023-12-03T00:00:00;www.flickchart.com;0.818420;825;0.654736
2023-12-15T00:00:00;www.popctrivia.com;0.495066;174;0.396053
2023-12-04T00:00:00;www.casebriefs.com;0.008177;2;0.006542
2023-12-04T00:00:00;www.downtoearth.org.in;0.138580;361;0.110864
2023-12-04T00:00:00;www.becauseofthemwecan.com;2.065568;2552;1.652454
2023-12-16T00:00:00;thewire.in;0.177624;80;0.142099
2023-12-16T00:00:00;lazycooking.com;0.441016;90;0.352813
2023-12-16T00:00:00;www.timeshighereducation.com;1.307739;1640;1.046191
2023-12-08T00:00:00;www.m9.news;1.394691;826;1.115753
2023-12-08T00:00:00;www.avsim.com;0.791405;908;0.633124
2023-12-08T00:00:00;funnyeditor.com;0.242190;34;0.193752
2023-12-20T00:00:00;kookmutsjes.com;0.456203;398;0.364962
2023-12-20T00:00:00;www.golaurens.com;0.036301;40;0.029041
2023-12-12T00:00:00;latest.php;0.000519;2;0.000415
2023-12-12T00:00:00;glamourfame.com;0.032369;32;0.025895
2023-12-12T00:00:00;keralakaumudi.com;1.480117;1914;1.184094
2023-12-05T00:00:00;recipereader.com;2.621119;524;2.096895
2023-12-05T00:00:00;www.golaurens.com;1.402540;753;1.122032
2023-12-05T00:00:00;heartlandcooking.com;3.333808;1131;2.667046
2023-12-05T00:00:00;www.thenewsminute.com;0.580321;1266;0.464257
2023-12-05T00:00:00;epaper.freepressjournal.in;0.008338;7;0.006670
2023-12-17T00:00:00;www.homernews.com;0.011693;11;0.009354
2023-12-17T00:00:00;commandcooking.com;1.719193;371;1.375354
2023-12-17T00:00:00;secure.andysautosport.com;0.000216;1;0.000173
2023-12-17T00:00:00;www.marunadanmalayalee.com;0.670436;1554;0.536349
2023-12-09T00:00:00;theprint.in;2.567190;4439;2.053752
2023-12-09T00:00:00;easiereats.com;0.886984;229;0.709587
2023-12-01T00:00:00;schoolofwordplay.com;0.305394;122;0.244315
2023-12-01T00:00:00;www.thenewsminute.com;0.341905;624;0.273524
2023-12-13T00:00:00;goodcleanhumor.com;1.150352;307;0.920282
2023-12-06T00:00:00;glamourfame.com;0.089382;82;0.071506
2023-12-06T00:00:00;recipesdirect.com;1.303265;270;1.042612
2023-12-06T00:00:00;texashillcountry.com;0.362050;216;0.289640
2023-12-06T00:00:00;www.divyabhaskar.co.in;0.003395;2;0.002716
2023-12-06T00:00:00;www.downtoearth.org.in;0.165327;416;0.132262
2023-12-18T00:00:00;thewire.in;0.238813;81;0.191050
2023-12-18T00:00:00;theprint.in;2.639832;6017;2.111866
2023-12-18T00:00:00;glamourpath.com;0.137919;97;0.110335
2023-12-10T00:00:00;www.bhaskar.com;0.002090;18;0.001672
2023-12-10T00:00:00;www.rmweb.co.uk;0.025630;55;0.020504
2023-12-10T00:00:00;m.riverbender.com;0.050281;88;0.040225
2023-12-02T00:00:00;www.popctrivia.com;0.793211;195;0.634569
2023-12-02T00:00:00;www.westernjournal.com;1.708299;945;1.366639
2023-12-02T00:00:00;www.becauseofthemwecan.com;1.684458;3535;1.347566
2023-12-14T00:00:00;theprint.in;1.762329;5199;1.409863
2023-12-14T00:00:00;www.timeshighereducation.com;1.935252;1632;1.548202
2023-12-07T00:00:00;recipesaver.com;1.208651;200;0.966921
2023-12-07T00:00:00;mamascooking.com;1.045945;212;0.836756
2023-12-07T00:00:00;www.standartnews.com;0.827453;699;0.661962
2023-12-19T00:00:00;ijr.com;0.069479;69;0.055583
2023-12-19T00:00:00;www.stilt.com;4.077067;1464;3.261654
2023-12-19T00:00:00;www.golaurens.com;1.038830;593;0.831064
2023-12-19T00:00:00;heartlandcooking.com;0.986146;262;0.788917
2023-12-19T00:00:00;epaper.freepressjournal.in;0.062134;29;0.049707
2023-12-11T00:00:00;keralakaumudi.com;2.081140;2613;1.664912
2023-12-11T00:00:00;www.divyabhaskar.co.in;0.000932;1;0.000746
2023-12-11T00:00:00;www.downtoearth.org.in;0.123728;306;0.098982
2023-12-03T00:00:00;funnyeditor.com;0.098020;10;0.078416
2023-12-03T00:00:00;marriedceleb.com;0.817317;634;0.653854
2023-12-03T00:00:00;commandcooking.com;2.530970;784;2.024776
2023-12-03T00:00:00;secure.andysautosport.com;0.000369;1;0.000295
2023-12-15T00:00:00;www.stilt.com;4.421370;1214;3.537096
2023-12-15T00:00:00;www.bhaskar.com;0.007332;46;0.005866
2023-12-15T00:00:00;www.rmweb.co.uk;0.028700;63;0.022960
2023-12-15T00:00:00;schoolofwordplay.com;0.272465;131;0.217972
2023-12-04T00:00:00;kookmutsjes.com;0.740575;834;0.592460
2023-12-04T00:00:00;heartlandcooking.com;1.459250;521;1.167400
2023-12-04T00:00:00;www.britishmalayali.co.uk;0.196275;1128;0.157020
2023-12-16T00:00:00;marriedceleb.com;0.669108;470;0.535286
2023-12-16T00:00:00;goodcleanhumor.com;2.869807;927;2.295846
2023-12-16T00:00:00;www.keralakaumudi.com;0.003985;7;0.003188
2023-12-08T00:00:00;www.binged.com;2.634117;2396;2.107294
2023-12-08T00:00:00;www.flickchart.com;0.654872;745;0.523898
2023-12-20T00:00:00;recipesdirect.com;0.118096;23;0.094477
2023-12-20T00:00:00;texashillcountry.com;0.194328;83;0.155462
2023-12-12T00:00:00;mybaseguide.com;0.021592;8;0.017274
2023-12-12T00:00:00;www.homernews.com;0.012581;14;0.010065
2023-12-12T00:00:00;www.keralakaumudi.com;0.003072;2;0.002458
2023-12-12T00:00:00;www.marunadanmalayalee.com;0.658527;1634;0.526822
2023-12-05T00:00:00;recipesdirect.com;1.353665;272;1.082932
2023-12-05T00:00:00;cookingprofessionally.com;1.180111;280;0.944089
2023-12-05T00:00:00;www.timeshighereducation.com;2.144409;1543;1.715527
2023-12-17T00:00:00;chartink.com;0.016456;16;0.013165
2023-12-09T00:00:00;ijr.com;0.126242;88;0.100994
2023-12-09T00:00:00;www.bhaskar.com;0.001264;8;0.001011
2023-12-09T00:00:00;www.standartnews.com;1.037562;711;0.830050
2023-12-09T00:00:00;www.andysautosport.com;0.466504;285;0.373203
2023-12-09T00:00:00;www.marunadanmalayalee.com;0.854547;2006;0.683638
2023-12-01T00:00:00;www.timeshighereducation.com;1.351868;1444;1.081494
2023-12-13T00:00:00;taxguru.in;0.720741;1529;0.576593
2023-12-13T00:00:00;www.divyabhaskar.co.in;0.000986;1;0.000789
2023-12-06T00:00:00;mirchi9.com;0.000677;1;0.000542
2023-12-06T00:00:00;mybaseguide.com;0.014902;8;0.011922
2023-12-06T00:00:00;recipereader.com;2.049228;474;1.639382
2023-12-06T00:00:00;heartlandcooking.com;4.269593;1285;3.415674
2023-12-18T00:00:00;www.golaurens.com;0.855667;481;0.684534
2023-12-18T00:00:00;goodcleanhumor.com;1.370758;373;1.096606
2023-12-18T00:00:00;www.britishmalayali.co.uk;0.098796;255;0.079037
2023-12-10T00:00:00;keralakaumudi.com;1.307463;1906;1.045970
2023-12-10T00:00:00;cookingprofessionally.com;1.270420;270;1.016336
2023-12-02T00:00:00;funnyeditor.com;0.069730;12;0.055784
2023-12-02T00:00:00;schoolofwordplay.com;0.204754;79;0.163803
2023-12-14T00:00:00;calcsimple.com;0.191698;191;0.153358
2023-12-14T00:00:00;kookmutsjes.com;1.020025;1058;0.816020
2023-12-14T00:00:00;www.andysautosport.com;0.297967;270;0.238374
2023-12-07T00:00:00;taxguru.in;0.732375;873;0.585900
2023-12-07T00:00:00;chartink.com;0.047003;48;0.037602
2023-12-07T00:00:00;www.mirchi9.com;0.007004;6;0.005603
2023-12-07T00:00:00;texashillcountry.com;0.472105;254;0.377684
2023-12-19T00:00:00;www.binged.com;1.223242;1552;0.978594
2023-12-19T00:00:00;recipesdirect.com;1.012243;193;0.809794
2023-12-11T00:00:00;mybaseguide.com;0.007483;5;0.005986
2023-12-11T00:00:00;www.homernews.com;0.040566;24;0.032453
2023-12-11T00:00:00;epaper.freepressjournal.in;0.046346;38;0.037077
2023-12-03T00:00:00;glamourpath.com;0.156817;129;0.125454
2023-12-03T00:00:00;www.westernjournal.com;1.070924;570;0.856739
2023-12-15T00:00:00;lazycooking.com;0.728040;136;0.582432
2023-12-15T00:00:00;www.flickchart.com;1.064703;1445;0.851762
2023-12-15T00:00:00;cookingprofessionally.com;0.847614;166;0.678091
2023-12-15T00:00:00;www.timeshighereducation.com;1.597298;1700;1.277838
2023-12-04T00:00:00;easiereats.com;0.173089;87;0.138471
2023-12-04T00:00:00;cookingprofessionally.com;2.808395;644;2.246716
2023-12-16T00:00:00;britishmalayali.co.uk;0.031252;55;0.025002
2023-12-16T00:00:00;www.westernjournal.com;0.813670;380;0.650936
2023-12-08T00:00:00;mamascooking.com;1.569036;312;1.255229
2023-12-08T00:00:00;marriedceleb.com;0.561891;334;0.449513
2023-12-08T00:00:00;www.standartnews.com;0.951924;1120;0.761539
2023-12-20T00:00:00;mirchi9.com;0.002785;1;0.002228
2023-12-20T00:00:00;funnyeditor.com;0.004887;2;0.003910
2023-12-20T00:00:00;heartlandcooking.com;0.109303;20;0.087442
2023-12-12T00:00:00;chartink.com;0.040567;10;0.032454
2023-12-12T00:00:00;www.popctrivia.com;0.372747;110;0.298198
2023-12-12T00:00:00;britishmalayali.co.uk;0.014532;57;0.011626
